comp_origen,comp_destino,rango_horario,etapas,expandidas,expandidas_completas
LineaB:1086,LineaB:1083,11,15,18.786591606960076,18.786591606960076
LineaB:1086,LineaB:1083,12,26,32.508869148728806,32.508869148728806
LineaB:1086,LineaB:1083,13,13,16.332523053346367,16.332523053346367
LineaB:1086,LineaB:1083,14,25,31.22916103451383,31.22916103451383
LineaB:1086,LineaB:1083,15,31,38.902669883606855,38.902669883606855
LineaB:1086,LineaB:1083,16,28,35.23480115150869,33.976415396097664
LineaB:1086,LineaB:1083,17,31,38.85598795139009,38.85598795139009
LineaB:1086,LineaB:1083,18,37,46.78851819577576,45.52396364994398
LineaB:1086,LineaB:1083,19,35,47.19396852469183,47.19396852469183
LineaB:1086,LineaB:1083,20,29,40.37660256410257,40.37660256410257
LineaB:1086,LineaB:1083,21,26,37.11969243912857,37.11969243912857
LineaB:1086,LineaB:1083,22,12,17.11587147030185,17.11587147030185
LineaB:1086,LineaB:1083,23,4,5.953964194373402,5.953964194373402
LineaB:1086,LineaB:1084,5,1,1.2606164383561644,1.2606164383561644
LineaB:1086,LineaB:1084,6,2,2.503669724770642,2.503669724770642
LineaB:1086,LineaB:1084,7,14,17.128380634390656,17.128380634390656
LineaB:1086,LineaB:1084,8,14,16.898931202656428,16.898931202656428
LineaB:1086,LineaB:1084,9,14,17.203862908244407,17.203862908244407
LineaB:1086,LineaB:1084,10,16,20.03791403853445,20.03791403853445
LineaB:1086,LineaB:1084,11,12,15.029273285568062,15.029273285568062
LineaB:1086,LineaB:1084,12,25,31.25852802762385,30.008186906518894
LineaB:1086,LineaB:1084,13,25,31.408698179512246,31.408698179512246
LineaB:1086,LineaB:1084,14,21,26.232495268991617,26.232495268991617
LineaB:1086,LineaB:1084,15,29,36.39282021369674,36.39282021369674
LineaB:1086,LineaB:1084,16,29,36.49318690691972,35.23480115150869
LineaB:1086,LineaB:1084,17,28,35.09573105286847,35.09573105286847
LineaB:1086,LineaB:1084,18,48,60.698618199925306,59.434063654093535
LineaB:1086,LineaB:1084,19,36,48.54236762539732,47.19396852469183
LineaB:1086,LineaB:1084,20,45,62.653348806366054,61.26105216622459
LineaB:1086,LineaB:1084,21,39,55.679538658692856,55.679538658692856
LineaB:1086,LineaB:1084,22,10,14.263226225251541,14.263226225251541
LineaB:1086,LineaB:1084,23,2,2.976982097186701,2.976982097186701
LineaB:1086,LineaB:1085,6,1,1.251834862385321,0.0
LineaB:1086,LineaB:1085,7,6,7.3407345575959955,7.3407345575959955
LineaB:1086,LineaB:1085,8,6,7.242399086852755,7.242399086852755
LineaB:1086,LineaB:1085,9,6,7.3730841035333174,7.3730841035333174
LineaB:1086,LineaB:1085,10,13,16.28080515630924,16.28080515630924
LineaB:1086,LineaB:1085,11,11,13.776833845104056,13.776833845104056
LineaB:1086,LineaB:1085,12,27,33.75921026983376,33.75921026983376
LineaB:1086,LineaB:1085,13,13,16.332523053346367,16.332523053346367
LineaB:1086,LineaB:1085,14,10,12.491664413805532,12.491664413805532
LineaB:1086,LineaB:1085,15,14,17.568947689370837,17.568947689370837
LineaB:1086,LineaB:1085,16,19,23.90932935280947,23.90932935280947
LineaB:1086,LineaB:1085,17,26,32.58889312052072,31.335474154346848
LineaB:1086,LineaB:1085,18,12,15.174654549981327,15.174654549981327
LineaB:1086,LineaB:1085,19,27,36.406775719047985,36.406775719047985
LineaB:1086,LineaB:1085,20,13,18.09985632183908,18.09985632183908
LineaB:1086,LineaB:1085,21,14,19.98752669799231,19.98752669799231
LineaB:1086,LineaB:1085,22,5,7.131613112625771,7.131613112625771
LineaB:1086,LineaB:1085,23,1,1.4884910485933505,1.4884910485933505
LineaB:1086,LineaB:1088,6,1,1.251834862385321,1.251834862385321
LineaB:1086,LineaB:1088,7,3,3.6703672787979977,3.6703672787979977
LineaB:1086,LineaB:1088,8,3,3.6211995434263775,3.6211995434263775
LineaB:1086,LineaB:1088,9,5,6.144236752944431,6.144236752944431
LineaB:1086,LineaB:1088,10,5,6.261848137042016,6.261848137042016
LineaB:1086,LineaB:1088,11,7,8.767076083248035,8.767076083248035
LineaB:1086,LineaB:1088,12,9,11.253070089944586,11.253070089944586
LineaB:1086,LineaB:1088,13,15,18.84521890770735,18.84521890770735
LineaB:1086,LineaB:1088,14,12,14.989997296566639,14.989997296566639
LineaB:1086,LineaB:1088,15,13,16.31402285441578,16.31402285441578
LineaB:1086,LineaB:1088,16,12,15.100629064932296,15.100629064932296
LineaB:1086,LineaB:1088,17,13,16.29444656026036,16.29444656026036
LineaB:1086,LineaB:1088,18,10,12.645545458317773,12.645545458317773
LineaB:1086,LineaB:1088,19,3,4.045197302116443,4.045197302116443
LineaB:1086,LineaB:1088,20,6,8.353779840848807,8.353779840848807
LineaB:1086,LineaB:1088,21,6,8.566082870568131,8.566082870568131
LineaB:1086,LineaB:1088,22,2,2.8526452450503084,2.8526452450503084
LineaB:1086,LineaB:1089,7,9,11.011101836393992,11.011101836393992
LineaB:1086,LineaB:1089,8,8,9.656532115803673,9.656532115803673
LineaB:1086,LineaB:1089,9,11,13.517320856477747,13.517320856477747
LineaB:1086,LineaB:1089,10,6,7.514217764450418,7.514217764450418
LineaB:1086,LineaB:1089,11,11,13.776833845104056,13.776833845104056
LineaB:1086,LineaB:1089,12,20,25.00682242209908,25.00682242209908
LineaB:1086,LineaB:1089,13,20,25.126958543609796,25.126958543609796
LineaB:1086,LineaB:1089,14,12,14.989997296566639,14.989997296566639
LineaB:1086,LineaB:1089,15,13,16.31402285441578,16.31402285441578
LineaB:1086,LineaB:1089,16,14,17.617400575754345,17.617400575754345
LineaB:1086,LineaB:1089,17,11,13.787608627912613,13.787608627912613
LineaB:1086,LineaB:1089,18,29,36.67208182912154,34.14297273745799
LineaB:1086,LineaB:1089,19,18,24.27118381269866,24.27118381269866
LineaB:1086,LineaB:1089,20,10,13.922966401414678,13.922966401414678
LineaB:1086,LineaB:1089,21,11,15.704485262708241,15.704485262708241
LineaB:1086,LineaB:1089,22,4,5.705290490100617,5.705290490100617
LineaB:1086,LineaB:1089,23,1,1.4884910485933505,1.4884910485933505
LineaB:1086,LineaB:1090,6,2,2.503669724770642,2.503669724770642
LineaB:1086,LineaB:1090,7,5,6.117278797996662,6.117278797996662
LineaB:1086,LineaB:1090,8,15,18.105997717131885,16.898931202656428
LineaB:1086,LineaB:1090,9,15,18.432710258833293,18.432710258833293
LineaB:1086,LineaB:1090,10,16,20.03791403853445,20.03791403853445
LineaB:1086,LineaB:1090,11,17,21.291470487888088,20.039031047424082
LineaB:1086,LineaB:1090,12,18,22.506140179889172,22.506140179889172
LineaB:1086,LineaB:1090,13,14,17.588870980526856,17.588870980526856
LineaB:1086,LineaB:1090,14,16,19.98666306208885,19.98666306208885
LineaB:1086,LineaB:1090,15,22,27.60834636901132,25.098496699101197
LineaB:1086,LineaB:1090,16,8,10.067086043288198,10.067086043288198
LineaB:1086,LineaB:1090,17,17,21.308122424955858,21.308122424955858
LineaB:1086,LineaB:1090,18,11,13.91010000414955,13.91010000414955
LineaB:1086,LineaB:1090,19,12,16.18078920846577,16.18078920846577
LineaB:1086,LineaB:1090,20,7,9.746076480990276,9.746076480990276
LineaB:1086,LineaB:1090,21,2,2.855360956856044,2.855360956856044
LineaB:1086,LineaB:1090,22,6,8.557935735150926,8.557935735150926
LineaB:1086,LineaB:1090,23,1,1.4884910485933505,1.4884910485933505
LineaB:1086,LineaB:1092,5,1,1.2606164383561644,1.2606164383561644
LineaB:1086,LineaB:1092,6,4,5.007339449541284,5.007339449541284
LineaB:1086,LineaB:1092,7,13,15.904924874791323,15.904924874791323
LineaB:1086,LineaB:1092,8,25,30.176662861886477,30.176662861886477
LineaB:1086,LineaB:1092,9,35,43.009657270611015,43.009657270611015
LineaB:1086,LineaB:1092,10,13,16.28080515630924,16.28080515630924
LineaB:1086,LineaB:1092,11,17,21.291470487888088,21.291470487888088
LineaB:1086,LineaB:1092,12,14,17.504775695469355,17.504775695469355
LineaB:1086,LineaB:1092,13,14,17.588870980526856,17.588870980526856
LineaB:1086,LineaB:1092,14,8,9.993331531044426,9.993331531044426
LineaB:1086,LineaB:1092,15,9,11.29432351459554,10.03939867964048
LineaB:1086,LineaB:1092,16,6,7.550314532466148,7.550314532466148
LineaB:1086,LineaB:1092,17,14,17.547865526434236,17.547865526434236
LineaB:1086,LineaB:1092,18,9,11.380990912485995,11.380990912485995
LineaB:1086,LineaB:1092,19,11,14.83239010776029,14.83239010776029
LineaB:1086,LineaB:1092,20,2,2.7845932802829356,2.7845932802829356
LineaB:1086,LineaB:1092,21,1,1.427680478428022,1.427680478428022
LineaB:1086,LineaB:1092,22,1,1.4263226225251542,1.4263226225251542
LineaB:1086,LineaC:1094,5,2,2.521232876712329,2.521232876712329
LineaB:1086,LineaC:1094,6,8,10.014678899082568,7.511009174311926
LineaB:1086,LineaC:1094,7,9,11.011101836393992,11.011101836393992
LineaB:1086,LineaC:1094,8,13,15.691864688180969,13.27773165923005
LineaB:1086,LineaC:1094,9,11,13.517320856477747,12.288473505888861
LineaB:1086,LineaC:1094,10,12,15.028435528900836,13.776065901492434
LineaB:1086,LineaC:1094,11,7,8.767076083248035,8.767076083248035
LineaB:1086,LineaC:1094,12,21,26.257163543204033,23.756481300994125
LineaB:1086,LineaC:1094,13,23,28.896002325151265,23.870610616429307
LineaB:1086,LineaC:1094,14,25,31.22916103451383,23.734162386230512
LineaB:1086,LineaC:1094,15,47,58.98146724288782,50.196993398202395
LineaB:1086,LineaC:1094,16,78,98.15408892205993,76.7615310800725
LineaB:1086,LineaC:1094,17,74,92.75300349686667,82.72565176747568
LineaB:1086,LineaC:1094,18,62,78.40238184157019,74.60871820407486
LineaB:1086,LineaC:1094,19,56,75.51034963950693,62.02635863245212
LineaB:1086,LineaC:1094,20,30,41.768899204244036,36.19971264367816
LineaB:1086,LineaC:1094,21,25,35.69201196070055,31.408970525416482
LineaB:1086,LineaC:1094,22,13,18.542194092827003,12.836903602726387
LineaB:1086,LineaC:1095,6,1,1.251834862385321,1.251834862385321
LineaB:1086,LineaC:1095,7,2,2.446911519198665,2.446911519198665
LineaB:1086,LineaC:1095,8,1,1.207066514475459,1.207066514475459
LineaB:1086,LineaC:1095,9,2,2.4576947011777723,2.4576947011777723
LineaB:1086,LineaC:1095,10,1,1.252369627408403,1.252369627408403
LineaB:1086,LineaC:1095,11,2,2.5048788809280103,2.5048788809280103
LineaB:1086,LineaC:1095,12,6,7.5020467266297235,7.5020467266297235
LineaB:1086,LineaC:1095,13,1,1.2563479271804898,1.2563479271804898
LineaB:1086,LineaC:1095,15,3,3.76477450486518,3.76477450486518
LineaB:1086,LineaC:1095,16,2,2.5167715108220494,2.5167715108220494
LineaB:1086,LineaC:1095,17,1,1.253418966173874,1.253418966173874
